Sample notes : Sample description,Sample notes : Sample note 1,Specimen notes : Specimen note 1
"12.3200","0.6122","0.0271"
"12.4600","0.6193","0.0274"
"12.6000","0.6262","0.0276"
"12.7400","0.6335","0.0281"
"12.8800","0.6404","0.0285"
"13.0200","0.6472","0.0286"
"13.1600","0.6543","0.0290"
"13.3000","0.6613","0.0292"
"13.4400","0.6684","0.0296"
"13.5800","0.6754","0.0297"
"13.7200","0.6822","0.0299"
"13.8600","0.6894","0.0302"
"14.0000","0.6964","0.0305"
"14.1400","0.7033","0.0307"
"14.2800","0.7104","0.0311"
"14.4200","0.7173","0.0314"
"14.5600","0.7243","0.0316"
"14.7000","0.7314","0.0319"
"14.8400","0.7383","0.0324"
"14.9800","0.7453","0.0328"
"15.1200","0.7523","0.0331"
"15.2600","0.7594","0.0335"
"15.4000","0.7664","0.0338"
"15.5400","0.7732","0.0341"
"15.6800","0.7803","0.0344"
"15.8200","0.7873","0.0346"
"15.9600","0.7944","0.0349"
"16.1000","0.8014","0.0355"
"16.2400","0.8081","0.0356"
"16.3800","0.8153","0.0360"
"16.5200","0.8223","0.0363"
"16.6600","0.8294","0.0369"
"16.8000","0.8364","0.0372"
"16.9400","0.8432","0.0375"
"17.0800","0.8503","0.0378"
"17.2200","0.8574","0.0384"
"17.3600","0.8643","0.0386"
"17.5000","0.8714","0.0388"
"17.6400","0.8783","0.0390"
"17.7800","0.8854","0.0394"
"17.9200","0.8924","0.0399"
"18.0600","0.8991","0.0398"
"18.2000","0.9063","0.0403"
"18.3400","0.9133","0.0409"
"18.4800","0.9204","0.0414"
"18.6200","0.9274","0.0417"
"18.7600","0.9342","0.0421"
"18.9000","0.9413","0.0427"
"19.0400","0.9483","0.0430"
"19.1800","0.9554","0.0435"
"19.3200","0.9624","0.0439"
"19.4600","0.9692","0.0440"
"19.6000","0.9763","0.0444"
"19.7400","0.9834","0.0449"
"19.8800","0.9903","0.0452"
"20.0200","0.9974","0.0458"
"20.1600","1.0043","0.0461"
"20.3000","1.0114","0.0466"
"20.4400","1.0184","0.0471"
"20.5800","1.0253","0.0472"
"20.7200","1.0323","0.0477"
"20.8600","1.0392","0.0480"
"21.0000","1.0464","0.0483"
"21.1400","1.0535","0.0486"
"21.2800","1.0602","0.0490"
"21.4200","1.0673","0.0493"
"21.5600","1.0743","0.0495"
"21.7000","1.0814","0.0501"
"21.8400","1.0884","0.0503"
"21.9800","1.0952","0.0507"
"22.1200","1.1023","0.0513"
"22.2600","1.1093","0.0518"
"22.4000","1.1164","0.0521"
"22.5400","1.1235","0.0527"
"22.6800","1.1302","0.0529"
"22.8200","1.1374","0.0533"
"22.9600","1.1443","0.0539"
"23.1000","1.1512","0.0540"
"23.2400","1.1584","0.0546"
"23.3800","1.1653","0.0550"
"23.5200","1.1724","0.0554"
"23.6600","1.1794","0.0558"
"23.8000","1.1863","0.0562"
"23.9400","1.1934","0.0567"
"24.0800","1.2003","0.0569"
"24.2200","1.2074","0.0574"
"24.3600","1.2144","0.0579"
"24.5000","1.2213","0.0583"
"24.6400","1.2283","0.0585"
"24.7800","1.2353","0.0588"
"24.9200","1.2423","0.0591"
"25.0600","1.2494","0.0596"
"25.2000","1.2562","0.0599"
"25.3400","1.2633","0.0602"
"25.4800","1.2703","0.0607"
"25.6200","1.2773","0.0612"
"25.7600","1.2844","0.0616"
"25.9000","1.2912","0.0620"
"26.0400","1.2983","0.0624"
"26.1800","1.3054","0.0627"
"26.3200","1.3123","0.0632"
"26.4600","1.3193","0.0637"
"26.6000","1.3262","0.0642"
"26.7400","1.3334","0.0645"
"26.8800","1.3405","0.0649"
"27.0200","1.3472","0.0652"
"27.1600","1.3544","0.0656"
"27.3000","1.3613","0.0660"
"27.4400","1.3684","0.0663"
"27.5800","1.3754","0.0670"
"27.7200","1.3822","0.0672"
"27.8600","1.3893","0.0677"
"28.0000","1.3963","0.0683"
"28.1400","1.4033","0.0684"
"28.2800","1.4104","0.0689"
"28.4200","1.4172","0.0691"
"28.5600","1.4244","0.0698"
"28.7000","1.4314","0.0700"
"28.8400","1.4383","0.0705"
"28.9800","1.4453","0.0709"
"29.1200","1.4522","0.0711"
"29.2600","1.4594","0.0716"
"29.4000","1.4664","0.0721"
"29.5400","1.4733","0.0724"
"29.6800","1.4803","0.0729"
"29.8200","1.4874","0.0736"
"29.9600","1.4944","0.0739"
"30.1000","1.5014","0.0743"
"30.2400","1.5082","0.0745"
"30.3800","1.5153","0.0750"
"30.5200","1.5223","0.0754"
"30.6600","1.5293","0.0758"
"30.8000","1.5364","0.0764"
"30.9400","1.5432","0.0766"
"31.0800","1.5503","0.0770"
"31.2200","1.5573","0.0776"
"31.3600","1.5643","0.0779"
"31.5000","1.5714","0.0786"
"31.6400","1.5782","0.0787"
"31.7800","1.5854","0.0792"
"31.9200","1.5923","0.0794"
"32.0600","1.5992","0.0803"
"32.2000","1.6064","0.0804"
"32.3400","1.6133","0.0809"
"32.4800","1.6205","0.0813"
"32.6200","1.6273","0.0818"
"32.7600","1.6341","0.0822"
"32.9000","1.6413","0.0828"
"33.0400","1.6483","0.0834"
"33.1800","1.6554","0.0836"
"33.3200","1.6624","0.0840"
"33.4600","1.6692","0.0843"
"33.6000","1.6763","0.0847"
"33.7400","1.6833","0.0852"
"33.8800","1.6904","0.0859"
"34.0200","1.6974","0.0861"
"34.1600","1.7042","0.0864"
"34.3000","1.7113","0.0871"
"34.4400","1.7183","0.0876"
"34.5800","1.7252","0.0879"
"34.7200","1.7323","0.0884"
"34.8600","1.7393","0.0888"
"35.0000","1.7464","0.0895"
"35.1400","1.7533","0.0898"
"35.2800","1.7602","0.0903"
"35.4200","1.7673","0.0907"
"35.5600","1.7743","0.0912"
"35.7000","1.7814","0.0917"
"35.8400","1.7884","0.0919"
"35.9800","1.7952","0.0925"
"36.1200","1.8023","0.0928"
"36.2600","1.8093","0.0936"
"36.4000","1.8163","0.0938"
"36.5400","1.8234","0.0944"
"36.6800","1.8302","0.0948"
"36.8200","1.8374","0.0953"
"36.9600","1.8443","0.0959"
"37.1000","1.8513","0.0961"
"37.2400","1.8584","0.0964"
"37.3800","1.8652","0.0971"
"37.5200","1.8724","0.0974"
"37.6600","1.8793","0.0979"
"37.8000","1.8862","0.0983"
"37.9400","1.8933","0.0989"
"38.0800","1.9003","0.0995"
"38.2200","1.9074","0.1001"
"38.3600","1.9144","0.1007"
"38.5000","1.9212","0.1010"
"38.6400","1.9283","0.1017"
"38.7800","1.9353","0.1022"
"38.9200","1.9424","0.1027"
"39.0600","1.9494","0.1031"
"39.2000","1.9562","0.1038"
"39.3400","1.9633","0.1044"
"39.4800","1.9704","0.1047"
"39.6200","1.9773","0.1050"
"39.7600","1.9844","0.1055"
"39.9000","1.9912","0.1060"
"40.0400","1.9983","0.1065"
"40.1800","2.0054","0.1071"
"40.3200","2.0122","0.1074"
"40.4600","2.0193","0.1079"
"40.6000","2.0263","0.1084"
"40.7400","2.0334","0.1088"
"40.8800","2.0404","0.1096"
"41.0200","2.0471","0.1099"
"41.1600","2.0543","0.1104"
"41.3000","2.0613","0.1111"
"41.4400","2.0684","0.1118"
"41.5800","2.0754","0.1119"
"41.7200","2.0822","0.1124"
"41.8600","2.0893","0.1131"
"42.0000","2.0963","0.1134"
"42.1400","2.1034","0.1141"
"42.2800","2.1104","0.1147"
"42.4200","2.1171","0.1151"
"42.5600","2.1244","0.1158"
"42.7000","2.1314","0.1160"
"42.8400","2.1383","0.1168"
"42.9800","2.1454","0.1175"
"43.1200","2.1523","0.1180"
"43.2600","2.1594","0.1185"
"43.4000","2.1663","0.1190"
"43.5400","2.1732","0.1196"
"43.6800","2.1803","0.1203"
"43.8200","2.1873","0.1207"
"43.9600","2.1944","0.1213"
"44.1000","2.2014","0.1218"
"44.2400","2.2082","0.1221"
"44.3800","2.2153","0.1226"
"44.5200","2.2223","0.1230"
"44.6600","2.2294","0.1237"
"44.8000","2.2364","0.1244"
"44.9400","2.2431","0.1247"
"45.0800","2.2503","0.1252"
"45.2200","2.2574","0.1260"
"45.3600","2.2644","0.1265"
"45.5000","2.2714","0.1271"
"45.6400","2.2782","0.1276"
"45.7800","2.2853","0.1281"
"45.9200","2.2923","0.1289"
"46.0600","2.2993","0.1293"
"46.2000","2.3064","0.1300"
"46.3400","2.3132","0.1304"
"46.4800","2.3204","0.1309"
"46.6200","2.3274","0.1314"
"46.7600","2.3342","0.1314"
"46.9000","2.3413","0.1323"
"47.0400","2.3483","0.1327"
"47.1800","2.3554","0.1335"
"47.3200","2.3624","0.1343"
"47.4600","2.3691","0.1346"
"47.6000","2.3763","0.1352"
"47.7400","2.3834","0.1361"
"47.8800","2.3904","0.1366"
"48.0200","2.3974","0.1372"
"48.1600","2.4042","0.1378"
"48.3000","2.4113","0.1385"
"48.4400","2.4183","0.1391"
"48.5800","2.4253","0.1397"
"48.7200","2.4324","0.1404"
"48.8600","2.4393","0.1406"
"49.0000","2.4464","0.1414"
"49.1400","2.4534","0.1417"
"49.2800","2.4602","0.1422"
"49.4200","2.4673","0.1426"
"49.5600","2.4743","0.1433"
"49.7000","2.4813","0.1439"
"49.8400","2.4884","0.1444"
"49.9800","2.4951","0.1448"
"50.1200","2.5023","0.1455"
"50.2600","2.5093","0.1462"
"50.4000","2.5164","0.1465"
"50.5400","2.5235","0.1471"
"50.6800","2.5302","0.1476"
"50.8200","2.5373","0.1482"
"50.9600","2.5443","0.1493"
"51.1000","2.5514","0.1498"
"51.2400","2.5585","0.1504"
"51.3800","2.5652","0.1508"
"51.5200","2.5724","0.1513"
"51.6600","2.5793","0.1520"
"51.8000","2.5863","0.1523"
"51.9400","2.5933","0.1530"
"52.0800","2.6002","0.1538"
"52.2200","2.6074","0.1544"
"52.3600","2.6144","0.1551"
"52.5000","2.6212","0.1553"
"52.6400","2.6283","0.1562"
"52.7800","2.6353","0.1569"
"52.9200","2.6424","0.1576"
"53.0600","2.6494","0.1580"
"53.2000","2.6562","0.1585"
"53.3400","2.6632","0.1595"
"53.4800","2.6703","0.1599"
"53.6200","2.6774","0.1606"
"53.7600","2.6844","0.1612"
"53.9000","2.6912","0.1617"
"54.0400","2.6984","0.1623"
"54.1800","2.7054","0.1628"
"54.3200","2.7123","0.1633"
"54.4600","2.7193","0.1639"
"54.6000","2.7262","0.1643"
"54.7400","2.7334","0.1653"
"54.8800","2.7405","0.1656"
"55.0200","2.7473","0.1659"
"55.1600","2.7543","0.1663"
"55.3000","2.7612","0.1671"
"55.4400","2.7684","0.1677"
"55.5800","2.7755","0.1681"
"55.7200","2.7822","0.1687"
"55.8600","2.7893","0.1692"
"56.0000","2.7962","0.1700"
"56.1400","2.8035","0.1705"
"56.2800","2.8105","0.1712"
"56.4200","2.8172","0.1716"
"56.5600","2.8243","0.1724"
"56.7000","2.8313","0.1729"
"56.8400","2.8384","0.1736"
"56.9800","2.8454","0.1743"
"57.1200","2.8522","0.1749"
"57.2600","2.8594","0.1756"
"57.4000","2.8664","0.1761"
"57.5400","2.8733","0.1767"
"57.6800","2.8804","0.1772"
"57.8200","2.8873","0.1781"
"57.9600","2.8944","0.1786"
"58.1000","2.9014","0.1793"
"58.2400","2.9082","0.1797"
"58.3800","2.9153","0.1804"
"58.5200","2.9223","0.1813"
"58.6600","2.9294","0.1818"
"58.8000","2.9364","0.1825"
"58.9400","2.9431","0.1827"
"59.0800","2.9503","0.1834"
"59.2200","2.9573","0.1843"
"59.3600","2.9644","0.1848"
"59.5000","2.9714","0.1853"
"59.6400","2.9782","0.1859"
"59.7800","2.9853","0.1865"
"59.9200","2.9924","0.1870"
"60.0600","2.9993","0.1875"
"60.2000","3.0064","0.1880"
"60.3400","3.0132","0.1885"
"60.4800","3.0203","0.1891"
"60.6200","3.0274","0.1896"
"60.7600","3.0342","0.1899"
"60.9000","3.0414","0.1906"
"61.0400","3.0483","0.1910"
"61.1800","3.0554","0.1916"
"61.3200","3.0624","0.1920"
"61.4600","3.0692","0.1925"
"61.6000","3.0763","0.1935"
"61.7400","3.0833","0.1940"
"61.8800","3.0904","0.1949"
"62.0200","3.0974","0.1953"
"62.1600","3.1042","0.1959"
"62.3000","3.1113","0.1965"
"62.4400","3.1183","0.1975"
"62.5800","3.1253","0.1980"
"62.7200","3.1324","0.1986"
"62.8600","3.1392","0.1993"
"63.0000","3.1463","0.2001"
"63.1400","3.1534","0.2009"
"63.2800","3.1603","0.2014"
"63.4200","3.1674","0.2019"
"63.5600","3.1743","0.2023"
"63.7000","3.1814","0.2031"
"63.8400","3.1884","0.2034"
"63.9800","3.1952","0.2039"
"64.1200","3.2023","0.2045"
"64.2600","3.2093","0.2054"
"64.4000","3.2164","0.2060"
"64.5400","3.2235","0.2066"
"64.6800","3.2302","0.2072"
"64.8200","3.2373","0.2079"
"64.9600","3.2443","0.2087"
"65.1000","3.2514","0.2092"
"65.2400","3.2584","0.2100"
"65.3800","3.2652","0.2103"
"65.5200","3.2723","0.2112"
"65.6600","3.2793","0.2119"
"65.8000","3.2863","0.2125"
"65.9400","3.2934","0.2132"
"66.0800","3.3003","0.2135"
"66.2200","3.3074","0.2143"
"66.3600","3.3144","0.2148"
"66.5000","3.3212","0.2154"
"66.6400","3.3284","0.2160"
"66.7800","3.3353","0.2168"
"66.9200","3.3425","0.2174"
"67.0600","3.3494","0.2178"
"67.2000","3.3562","0.2181"
"67.3400","3.3633","0.2185"
"67.4800","3.3703","0.2191"
"67.6200","3.3774","0.2195"
"67.7600","3.3844","0.2199"
"67.9000","3.3912","0.2205"
"68.0400","3.3983","0.2208"
"68.1800","3.4054","0.2215"
"68.3200","3.4123","0.2218"
"68.4600","3.4194","0.2224"
"68.6000","3.4262","0.2228"
"68.7400","3.4333","0.2237"
"68.8800","3.4404","0.2247"
"69.0200","3.4472","0.2248"
"69.1600","3.4544","0.2258"
"69.3000","3.4613","0.2265"
"69.4400","3.4684","0.2272"
"69.5800","3.4754","0.2280"
"69.7200","3.4823","0.2285"
"69.8600","3.4893","0.2292"
"70.0000","3.4963","0.2301"
"70.1400","3.5033","0.2305"
"70.2800","3.5104","0.2312"
"70.4200","3.5172","0.2317"
"70.5600","3.5244","0.2324"
"70.7000","3.5313","0.2329"
"70.8400","3.5384","0.2335"
"70.9800","3.5454","0.2339"
"71.1200","3.5522","0.2346"
"71.2600","3.5593","0.2351"
"71.4000","3.5663","0.2358"
"71.5400","3.5732","0.2362"
"71.6800","3.5804","0.2370"
"71.8200","3.5873","0.2375"
"71.9600","3.5944","0.2381"
"72.1000","3.6014","0.2388"
"72.2400","3.6082","0.2393"
"72.3800","3.6153","0.2403"
"72.5200","3.6223","0.2407"
"72.6600","3.6294","0.2413"
"72.8000","3.6364","0.2420"
"72.9400","3.6432","0.2424"
"73.0800","3.6503","0.2431"
"73.2200","3.6573","0.2437"
"73.3600","3.6644","0.2443"
"73.5000","3.6714","0.2449"
"73.6400","3.6782","0.2454"
"73.7800","3.6853","0.2461"
"73.9200","3.6923","0.2467"
"74.0600","3.6993","0.2471"
"74.2000","3.7064","0.2479"
"74.3400","3.7132","0.2483"
"74.4800","3.7203","0.2489"
"74.6200","3.7273","0.2495"
"74.7600","3.7342","0.2497"
"74.9000","3.7414","0.2503"
"75.0400","3.7483","0.2505"
"75.1800","3.7554","0.2513"
"75.3200","3.7624","0.2517"
"75.4600","3.7692","0.2520"
"75.6000","3.7763","0.2524"
"75.7400","3.7833","0.2528"
"75.8800","3.7905","0.2531"
"76.0200","3.7974","0.2533"
"76.1600","3.8041","0.2535"
"76.3000","3.8113","0.2543"
"76.4400","3.8183","0.2549"
"76.5800","3.8254","0.2555"
"76.7200","3.8324","0.2562"
"76.8600","3.8392","0.2566"
"77.0000","3.8463","0.2573"
"77.1400","3.8534","0.2585"
"77.2800","3.8603","0.2589"
"77.4200","3.8673","0.2597"
"77.5600","3.8742","0.2601"
"77.7000","3.8813","0.2610"
"77.8400","3.8884","0.2616"
"77.9800","3.8952","0.2622"
"78.1200","3.9023","0.2629"
"78.2600","3.9093","0.2633"
"78.4000","3.9164","0.2640"
"78.5400","3.9234","0.2646"
"78.6800","3.9302","0.2651"
"78.8200","3.9373","0.2657"
"78.9600","3.9444","0.2661"
"79.1000","3.9514","0.2668"
"79.2400","3.9584","0.2672"
"79.3800","3.9652","0.2676"
"79.5200","3.9723","0.2682"
"79.6600","3.9793","0.2690"
"79.8000","3.9863","0.2693"
"79.9400","3.9934","0.2700"
"80.0800","4.0002","0.2703"
"80.2200","4.0074","0.2710"
"80.3600","4.0144","0.2717"
"80.5000","4.0212","0.2720"
"80.6400","4.0283","0.2726"
"80.7800","4.0353","0.2732"
"80.9200","4.0424","0.2738"
"81.0600","4.0494","0.2742"
"81.2000","4.0562","0.2747"
"81.3400","4.0633","0.2754"
"81.4800","4.0703","0.2759"
"81.6200","4.0774","0.2765"
"81.7600","4.0844","0.2771"
"81.9000","4.0912","0.2775"
"82.0400","4.0983","0.2780"
"82.1800","4.1053","0.2786"
"82.3200","4.1123","0.2792"
"82.4600","4.1195","0.2800"
"82.6000","4.1263","0.2803"
"82.7400","4.1334","0.2807"
"82.8800","4.1404","0.2813"
"83.0200","4.1473","0.2817"
"83.1600","4.1544","0.2822"
"83.3000","4.1613","0.2829"
"83.4400","4.1683","0.2831"
"83.5800","4.1754","0.2838"
"83.7200","4.1822","0.2840"
"83.8600","4.1893","0.2845"
"84.0000","4.1963","0.2850"
"84.1400","4.2034","0.2852"
"84.2800","4.2104","0.2858"
"84.4200","4.2172","0.2858"
"84.5600","4.2243","0.2862"
"84.7000","4.2313","0.2863"
"84.8400","4.2384","0.2867"
"84.9800","4.2454","0.2869"
"85.1200","4.2522","0.2869"
"85.2600","4.2593","0.2878"
"85.4000","4.2664","0.2881"
"85.5400","4.2734","0.2887"
"85.6800","4.2804","0.2894"
"85.8200","4.2872","0.2901"
"85.9600","4.2944","0.2909"
"86.1000","4.3014","0.2916"
"86.2400","4.3083","0.2921"
"86.3800","4.3153","0.2927"
"86.5200","4.3222","0.2933"
"86.6600","4.3295","0.2942"
"86.8000","4.3364","0.2948"
"86.9400","4.3432","0.2952"
"87.0800","4.3502","0.2958"
"87.2200","4.3573","0.2964"
"87.3600","4.3644","0.2971"
"87.5000","4.3714","0.2977"
"87.6400","4.3781","0.2981"
"87.7800","4.3853","0.2986"
"87.9200","4.3924","0.2995"
"88.0600","4.3994","0.3000"
"88.2000","4.4063","0.3003"
"88.3400","4.4131","0.3008"
"88.4800","4.4203","0.3011"
"88.6200","4.4275","0.3019"
"88.7600","4.4344","0.3022"
"88.9000","4.4413","0.3025"
"89.0400","4.4482","0.3030"
"89.1800","4.4554","0.3035"
"89.3200","4.4624","0.3040"
"89.4600","4.4692","0.3044"
"89.6000","4.4763","0.3050"
"89.7400","4.4832","0.3054"
"89.8800","4.4905","0.3060"
"90.0200","4.4974","0.3067"
"90.1600","4.5041","0.3069"
"90.3000","4.5113","0.3076"
"90.4400","4.5183","0.3080"
"90.5800","4.5254","0.3086"
"90.7200","4.5324","0.3093"
"90.8600","4.5392","0.3096"
"91.0000","4.5464","0.3101"
"91.1400","4.5534","0.3109"
"91.2800","4.5604","0.3112"
"91.4200","4.5674","0.3116"
"91.5600","4.5743","0.3119"
"91.7000","4.5814","0.3126"
"91.8400","4.5883","0.3132"
"91.9800","4.5953","0.3133"
"92.1200","4.6024","0.3139"
"92.2600","4.6093","0.3145"
"92.4000","4.6164","0.3151"
"92.5400","4.6234","0.3153"
"92.6800","4.6302","0.3157"
"92.8200","4.6373","0.3162"
"92.9600","4.6443","0.3167"
"93.1000","4.6514","0.3173"
"93.2400","4.6584","0.3178"
"93.3800","4.6651","0.3180"
"93.5200","4.6723","0.3184"
"93.6600","4.6793","0.3191"
"93.8000","4.6864","0.3195"
"93.9400","4.6935","0.3200"
"94.0800","4.7002","0.3202"
"94.2200","4.7073","0.3206"
"94.3600","4.7144","0.3210"
"94.5000","4.7213","0.3215"
"94.6400","4.7284","0.3218"
"94.7800","4.7353","0.3220"
"94.9200","4.7424","0.3220"
"95.0600","4.7494","0.3222"
"95.2000","4.7562","0.3217"
"95.3400","4.7633","0.3222"
"95.4800","4.7702","0.3225"
"95.6200","4.7774","0.3228"
"95.7600","4.7844","0.3231"
"95.9000","4.7912","0.3232"
"96.0400","4.7983","0.3240"
"96.1800","4.8053","0.3248"
"96.3200","4.8124","0.3255"
"96.4600","4.8194","0.3261"
"96.6000","4.8262","0.3265"
"96.7400","4.8333","0.3272"
"96.8800","4.8403","0.3279"
"97.0200","4.8474","0.3283"
"97.1600","4.8544","0.3292"
"97.3000","4.8613","0.3293"
"97.4400","4.8684","0.3304"
"97.5800","4.8754","0.3310"
"97.7200","4.8823","0.3313"
"97.8600","4.8893","0.3317"
"98.0000","4.8962","0.3323"
"98.1400","4.9034","0.3330"
"98.2800","4.9105","0.3336"
"98.4200","4.9172","0.3340"
"98.5600","4.9243","0.3344"
"98.7000","4.9313","0.3351"
"98.8400","4.9384","0.3355"
"98.9800","4.9454","0.3361"
"99.1200","4.9521","0.3364"
"99.2600","4.9593","0.3367"
"99.4000","4.9663","0.3374"
"99.5400","4.9734","0.3379"
"99.6800","4.9804","0.3383"
"99.8200","4.9872","0.3385"
"99.9600","4.9944","0.3390"
"100.1000","5.0013","0.3394"
"100.2400","5.0083","0.3396"
"100.3800","5.0154","0.3403"
"100.5200","5.0223","0.3404"
"100.6600","5.0294","0.3410"
"100.8000","5.0364","0.3414"
"100.9400","5.0432","0.3417"
"101.0800","5.0503","0.3422"
"101.2200","5.0573","0.3427"
"101.3600","5.0644","0.3431"
"101.5000","5.0714","0.3435"
"101.6400","5.0782","0.3438"
"101.7800","5.0853","0.3443"
"101.9200","5.0923","0.3450"
"102.0600","5.0994","0.3454"
"102.2000","5.1064","0.3459"
"102.3400","5.1132","0.3462"
"102.4800","5.1203","0.3466"
"102.6200","5.1273","0.3471"
"102.7600","5.1343","0.3475"
"102.9000","5.1414","0.3482"
"103.0400","5.1482","0.3481"
"103.1800","5.1553","0.3492"
"103.3200","5.1624","0.3495"
"103.4600","5.1693","0.3499"
"103.6000","5.1764","0.3504"
"103.7400","5.1832","0.3506"
"103.8800","5.1903","0.3513"
"104.0200","5.1974","0.3517"
"104.1600","5.2042","0.3520"
"104.3000","5.2114","0.3526"
"104.4400","5.2183","0.3530"
"104.5800","5.2254","0.3535"
"104.7200","5.2324","0.3541"
"104.8600","5.2392","0.3541"
"105.0000","5.2463","0.3549"
"105.1400","5.2532","0.3552"
"105.2800","5.2603","0.3556"
"105.4200","5.2674","0.3561"
"105.5600","5.2743","0.3563"
"105.7000","5.2813","0.3568"
"105.8400","5.2883","0.3572"
"105.9800","5.2953","0.3576"
"106.1200","5.3023","0.3580"
"106.2600","5.3092","0.3584"
"106.4000","5.3163","0.3590"
"106.5400","5.3234","0.3591"
"106.6800","5.3303","0.3593"
"106.8200","5.3373","0.3600"
"106.9600","5.3443","0.3605"
"107.1000","5.3514","0.3608"
"107.2400","5.3584","0.3612"
"107.3800","5.3652","0.3614"
"107.5200","5.3723","0.3619"
"107.6600","5.3793","0.3622"
"107.8000","5.3863","0.3623"
"107.9400","5.3934","0.3627"
"108.0800","5.4002","0.3627"
"108.2200","5.4073","0.3626"
"108.3600","5.4143","0.3624"
"108.5000","5.4213","0.3623"
"108.6400","5.4284","0.3620"
"108.7800","5.4352","0.3623"
"108.9200","5.4424","0.3626"
"109.0600","5.4494","0.3632"
"109.2000","5.4563","0.3635"
"109.3400","5.4634","0.3644"
"109.4800","5.4703","0.3646"
"109.6200","5.4775","0.3655"
"109.7600","5.4844","0.3661"
"109.9000","5.4912","0.3662"
"110.0400","5.4984","0.3670"
"110.1800","5.5053","0.3677"
"110.3200","5.5125","0.3682"
"110.4600","5.5195","0.3688"
"110.6000","5.5262","0.3693"
"110.7400","5.5333","0.3697"
"110.8800","5.5403","0.3704"
"111.0200","5.5473","0.3709"
"111.1600","5.5544","0.3714"
"111.3000","5.5612","0.3718"
"111.4400","5.5683","0.3723"
"111.5800","5.5754","0.3729"
"111.7200","5.5822","0.3731"
"111.8600","5.5894","0.3737"
"112.0000","5.5963","0.3741"
"112.1400","5.6034","0.3745"
"112.2800","5.6104","0.3750"
"112.4200","5.6171","0.3753"
"112.5600","5.6244","0.3761"
"112.7000","5.6313","0.3765"
"112.8400","5.6384","0.3770"
"112.9800","5.6454","0.3772"
"113.1200","5.6522","0.3777"
"113.2600","5.6593","0.3782"
"113.4000","5.6663","0.3784"
"113.5400","5.6734","0.3789"
"113.6800","5.6804","0.3794"
"113.8200","5.6871","0.3795"
